model_label,unit_id,evaluation,temporal_ms,spatial_support,n_channels,dprime_raw,dprime_deep,ddprime,auc_raw,auc_deep
ib_w96_om1_s0,664,crossfit,2.0,endpoint,16.0,0.387131169640303,0.3242496363351567,-0.0628815333051463,0.6009500026702881,0.5777999758720398
ib_w96_om1_s0,664,crossfit,2.0,top1,1.0,3.910240588487605,3.10960168724004,-0.8006389012475645,0.995849996805191,0.988400012254715
ib_w96_om1_s0,664,crossfit,2.0,top16,16.0,0.3665695185084495,0.3114124384995875,-0.0551570800088619,0.5943999886512756,0.5733000040054321
ib_w96_om1_s0,664,crossfit,2.0,top2,2.0,1.1486945305090894,0.9284773429922442,-0.2202171875168453,0.8290500044822693,0.7804000079631805
ib_w96_om1_s0,664,crossfit,2.0,top24,24.0,0.3620366032547,0.2971352527428436,-0.0649013505118564,0.5929999947547913,0.5696000158786774
ib_w96_om1_s0,664,crossfit,2.0,top4,4.0,0.7551604629063416,0.6075508323483175,-0.1476096305580241,0.7303999960422516,0.6830999851226807
ib_w96_om1_s0,664,crossfit,2.0,top8,8.0,0.5324539750137063,0.4439515356108173,-0.0885024394028889,0.6543999910354614,0.623199999332428
ib_w96_om1_s0,664,crossfit,3.0,endpoint,16.0,0.3735814045553558,0.3236909472330865,-0.0498904573222692,0.5960999727249146,0.5780500173568726
ib_w96_om1_s0,664,crossfit,3.0,top1,1.0,3.942650201039136,3.112322319931341,-0.830327881107795,0.9963000118732452,0.9890999794006348
ib_w96_om1_s0,664,crossfit,3.0,top16,16.0,0.351338959560733,0.3082764914224711,-0.0430624681382618,0.5888999998569489,0.5740500092506409
ib_w96_om1_s0,664,crossfit,3.0,top2,2.0,1.0558162640028348,0.8394856450990702,-0.2163306189037647,0.798550009727478,0.7463000118732452
ib_w96_om1_s0,664,crossfit,3.0,top24,24.0,0.3471856013368313,0.2910230391848698,-0.0561625621519615,0.585349977016449,0.5683999955654144
ib_w96_om1_s0,664,crossfit,3.0,top4,4.0,0.6957387161782134,0.5583382489250507,-0.1374004672531627,0.6964499950408936,0.6585499942302704
ib_w96_om1_s0,664,crossfit,3.0,top8,8.0,0.5016048416935219,0.4287176099592052,-0.0728872317343166,0.6372499763965607,0.6133500039577484
ib_w96_om1_s0,664,crossfit,4.0,endpoint,16.0,0.2980470462226086,0.2566300591151312,-0.0414169871074773,0.5762499868869781,0.5614499747753143
ib_w96_om1_s0,664,crossfit,4.0,top1,1.0,3.907248695253399,3.179225575227706,-0.728023120025693,0.9962500035762788,0.9891500174999236
ib_w96_om1_s0,664,crossfit,4.0,top16,16.0,0.2751767872182199,0.2394042204935036,-0.0357725667247163,0.5696000158786774,0.5570000112056732
ib_w96_om1_s0,664,crossfit,4.0,top2,2.0,0.9475233137050412,0.7754145030674799,-0.1721088106375611,0.7709499895572662,0.7285500168800354
ib_w96_om1_s0,664,crossfit,4.0,top24,24.0,0.2791043277307153,0.2326342264734603,-0.046470101257255,0.5692999958992004,0.553600013256073
ib_w96_om1_s0,664,crossfit,4.0,top4,4.0,0.6085207769702619,0.4945764414265584,-0.1139443355437034,0.6719000041484833,0.6436499953269958
ib_w96_om1_s0,664,crossfit,4.0,top8,8.0,0.4097972368255306,0.3480651593170658,-0.0617320775084647,0.6139000058174133,0.5950499773025513
ib_w96_om1_s0,664,in_sample,0.5,endpoint,3.0,1.1291331548629768,0.8695393042666801,-0.2595938505962967,0.8207499980926514,0.7644000053405762
ib_w96_om1_s0,664,in_sample,0.5,top1,1.0,3.9470909899903175,3.209305884822506,-0.7377851051678115,0.9962000250816344,0.9910500049591064
ib_w96_om1_s0,664,in_sample,0.5,top16,16.0,0.8018595779450793,0.6374583478125473,-0.164401230132532,0.7324000000953674,0.6852499842643738
ib_w96_om1_s0,664,in_sample,0.5,top2,2.0,1.776433639034323,1.3085529101406908,-0.4678807288936322,0.916700005531311,0.8587499856948853
ib_w96_om1_s0,664,in_sample,0.5,top24,24.0,0.8197562414020838,0.6559287313583806,-0.1638275100437032,0.7404999732971191,0.6940000057220459
ib_w96_om1_s0,664,in_sample,0.5,top4,4.0,0.9426686843750576,0.7379209152966403,-0.2047477690784174,0.7781999707221985,0.7246500253677368
ib_w96_om1_s0,664,in_sample,0.5,top8,8.0,0.9638057325164492,0.7430173699540796,-0.2207883625623695,0.775950014591217,0.7200999855995178
