model_label,unit_id,evaluation,fold,temporal_ms,temporal_samples,spatial_support,n_channels,n_train_hits,n_test_hits,dprime_raw,dprime_deep,ddprime,auc_raw,auc_deep
ib_w96_om1_s0,664,in_sample,-1,0.5,15,endpoint,3,100,100,1.1291331548629768,0.8695393042666801,-0.2595938505962967,0.8207499980926514,0.7644000053405762
ib_w96_om1_s0,664,in_sample,-1,0.5,15,top1,1,100,100,3.9470909899903175,3.209305884822506,-0.7377851051678115,0.9962000250816344,0.9910500049591064
ib_w96_om1_s0,664,in_sample,-1,0.5,15,top2,2,100,100,1.776433639034323,1.3085529101406908,-0.4678807288936322,0.916700005531311,0.8587499856948853
ib_w96_om1_s0,664,in_sample,-1,0.5,15,top4,4,100,100,0.9426686843750576,0.7379209152966403,-0.2047477690784174,0.7781999707221985,0.7246500253677368
ib_w96_om1_s0,664,in_sample,-1,0.5,15,top8,8,100,100,0.9638057325164492,0.7430173699540796,-0.2207883625623695,0.775950014591217,0.7200999855995178
ib_w96_om1_s0,664,in_sample,-1,0.5,15,top16,16,100,100,0.8018595779450793,0.6374583478125473,-0.164401230132532,0.7324000000953674,0.6852499842643738
ib_w96_om1_s0,664,in_sample,-1,0.5,15,top24,24,100,100,0.8197562414020838,0.6559287313583806,-0.1638275100437032,0.7404999732971191,0.6940000057220459
ib_w96_om1_s0,664,in_sample,-1,1.0,30,endpoint,3,100,100,1.0874824902599929,0.8843598463839929,-0.2031226438759997,0.800849974155426,0.7558500170707703
ib_w96_om1_s0,664,in_sample,-1,1.0,30,top1,1,100,100,3.9557460423720703,3.2304479810834,-0.7252980612886706,0.9964500069618224,0.9914000034332277
ib_w96_om1_s0,664,in_sample,-1,1.0,30,top2,2,100,100,1.5697056005306376,1.246442791967486,-0.3232628085631517,0.8853999972343445,0.8361999988555908
ib_w96_om1_s0,664,in_sample,-1,1.0,30,top4,4,100,100,0.937966035066858,0.7751795026827326,-0.1627865323841254,0.7710000276565552,0.7312999963760376
ib_w96_om1_s0,664,in_sample,-1,1.0,30,top8,8,100,100,0.9745664068801386,0.7816500532966083,-0.1929163535835303,0.7771999835968018,0.7282500267028809
ib_w96_om1_s0,664,in_sample,-1,1.0,30,top16,16,100,100,0.8208590395443935,0.6757568309881072,-0.1451022085562863,0.7404999732971191,0.697700023651123
ib_w96_om1_s0,664,in_sample,-1,1.0,30,top24,24,100,100,0.8235169058295666,0.6745831206031239,-0.1489337852264427,0.7411500215530396,0.6998000144958496
ib_w96_om1_s0,664,in_sample,-1,2.0,60,endpoint,3,100,100,1.0636293501061862,0.8860803005828661,-0.17754904952332,0.7942500114440918,0.7493500113487244
ib_w96_om1_s0,664,in_sample,-1,2.0,60,top1,1,100,100,3.955226283761161,3.1184884266049218,-0.8367378571562392,0.9962000250816344,0.9887999892234802
ib_w96_om1_s0,664,in_sample,-1,2.0,60,top2,2,100,100,1.4978153317778384,1.2041833638178006,-0.2936319679600379,0.8774499893188477,0.8242499828338623
ib_w96_om1_s0,664,in_sample,-1,2.0,60,top4,4,100,100,0.9250760386254409,0.7975362751948675,-0.1275397634305732,0.7642499804496765,0.7290999889373779
ib_w96_om1_s0,664,in_sample,-1,2.0,60,top8,8,100,100,0.9699722881165438,0.8196100307493861,-0.1503622573671577,0.7721999883651733,0.7329999804496765
ib_w96_om1_s0,664,in_sample,-1,2.0,60,top16,16,100,100,0.8748170136757829,0.7610291258089656,-0.1137878878668172,0.7458999752998352,0.7129999995231628
ib_w96_om1_s0,664,in_sample,-1,2.0,60,top24,24,100,100,0.8928845625577567,0.7697472034168277,-0.123137359140929,0.7483999729156494,0.7153000235557556
ib_w96_om1_s0,664,in_sample,-1,3.0,90,endpoint,3,100,100,1.0736903799113018,0.9129803447285254,-0.1607100351827763,0.7876499891281128,0.7471500039100647
ib_w96_om1_s0,664,in_sample,-1,3.0,90,top1,1,100,100,4.029114032979456,3.1375289972104543,-0.8915850357690012,0.996999979019165,0.9896000027656556
ib_w96_om1_s0,664,in_sample,-1,3.0,90,top2,2,100,100,1.4633130785586703,1.195123080686805,-0.2681899978718653,0.8665000200271606,0.814050018787384
ib_w96_om1_s0,664,in_sample,-1,3.0,90,top4,4,100,100,0.946884348948232,0.8305198953160997,-0.1163644536321323,0.7580000162124634,0.7271999716758728
ib_w96_om1_s0,664,in_sample,-1,3.0,90,top8,8,100,100,1.0332779631094864,0.8964503828844133,-0.1368275802250731,0.7767999768257141,0.7434999942779541
ib_w96_om1_s0,664,in_sample,-1,3.0,90,top16,16,100,100,1.0009117902319318,0.8913732600828662,-0.1095385301490655,0.765500009059906,0.7396000027656555
ib_w96_om1_s0,664,in_sample,-1,3.0,90,top24,24,100,100,1.0423909601163774,0.9167216634479314,-0.125669296668446,0.777649998664856,0.7477499842643738
ib_w96_om1_s0,664,in_sample,-1,4.0,120,endpoint,3,100,100,1.0400025856645227,0.8954222293655271,-0.1445803562989956,0.7771499752998352,0.7437999844551086
ib_w96_om1_s0,664,in_sample,-1,4.0,120,top1,1,100,100,4.016472107739985,3.2164638065605904,-0.8000083011793948,0.9969499707221984,0.9904999732971193
ib_w96_om1_s0,664,in_sample,-1,4.0,120,top2,2,100,100,1.4012337893828235,1.17227288694073,-0.2289609024420937,0.8551499843597412,0.8080000281333923
ib_w96_om1_s0,664,in_sample,-1,4.0,120,top4,4,100,100,0.934538136477814,0.8287574391114769,-0.1057806973663372,0.7537000179290771,0.7265999913215637
ib_w96_om1_s0,664,in_sample,-1,4.0,120,top8,8,100,100,1.0713534080613716,0.933972549061553,-0.1373808589998185,0.7837499976158142,0.7518500089645386
ib_w96_om1_s0,664,in_sample,-1,4.0,120,top16,16,100,100,1.0618236918522037,0.9503717911763184,-0.1114519006758852,0.7778000235557556,0.75204998254776
ib_w96_om1_s0,664,in_sample,-1,4.0,120,top24,24,100,100,1.1216821412692335,0.9942785470936124,-0.1274035941756212,0.7922000288963318,0.7651000022888184
ib_w96_om1_s0,664,crossfit,0,0.5,15,endpoint,17,50,50,0.7505291472327251,0.5847679402057431,-0.165761207026982,0.7124999761581421,0.6646000146865845
ib_w96_om1_s0,664,crossfit,0,0.5,15,top1,1,50,50,3.94181835131118,3.163817417190094,-0.7780009341210858,0.9962999820709229,0.9919999837875366
ib_w96_om1_s0,664,crossfit,0,0.5,15,top2,2,50,50,1.678910168376778,1.2207842183459965,-0.4581259500307817,0.8934000134468079,0.8353000283241272
ib_w96_om1_s0,664,crossfit,0,0.5,15,top4,4,50,50,1.4009837382532346,1.0327839704826134,-0.3681997677706212,0.848800003528595,0.7822999954223633
ib_w96_om1_s0,664,crossfit,0,0.5,15,top8,8,50,50,0.996838124109778,0.8128602309270275,-0.1839778931827504,0.7768999934196472,0.7307000160217285
ib_w96_om1_s0,664,crossfit,0,0.5,15,top16,16,50,50,0.6862830983614191,0.5532406863951638,-0.1330424119662553,0.6949999928474426,0.656499981880188
ib_w96_om1_s0,664,crossfit,0,0.5,15,top24,24,50,50,0.7494911278079613,0.5859073587495043,-0.163583769058457,0.7067999839782715,0.6633999943733215
ib_w96_om1_s0,664,crossfit,0,1.0,30,endpoint,17,50,50,0.4500982790922362,0.350871972609708,-0.0992263064825282,0.6363999843597412,0.6036999821662903
ib_w96_om1_s0,664,crossfit,0,1.0,30,top1,1,50,50,3.8879608279039166,3.1717996895507032,-0.7161611383532134,0.9965000152587892,0.9922999739646912
ib_w96_om1_s0,664,crossfit,0,1.0,30,top2,2,50,50,1.287483579324789,1.045986294370021,-0.2414972849547678,0.838699996471405,0.8093000054359436
ib_w96_om1_s0,664,crossfit,0,1.0,30,top4,4,50,50,1.0298644616664991,0.7886542402061701,-0.241210221460329,0.789900004863739,0.7378000020980835
ib_w96_om1_s0,664,crossfit,0,1.0,30,top8,8,50,50,0.6796992502543028,0.5395181509200832,-0.1401810993342196,0.6952000260353088,0.6570000052452087
ib_w96_om1_s0,664,crossfit,0,1.0,30,top16,16,50,50,0.4116096706960748,0.331519956930718,-0.0800897137653567,0.6243000030517578,0.5964999794960022
ib_w96_om1_s0,664,crossfit,0,1.0,30,top24,24,50,50,0.4091723060698254,0.3177740113101423,-0.091398294759683,0.6211000084877014,0.590499997138977
ib_w96_om1_s0,664,crossfit,0,2.0,60,endpoint,17,50,50,0.4118631277415318,0.3368708972336718,-0.07499223050786,0.6072999835014343,0.580299973487854
ib_w96_om1_s0,664,crossfit,0,2.0,60,top1,1,50,50,3.8839490886481087,3.079214959582002,-0.8047341290661065,0.9957000017166138,0.9896000027656556
ib_w96_om1_s0,664,crossfit,0,2.0,60,top2,2,50,50,1.1672770301679842,0.9391614568640944,-0.2281155733038897,0.8212000131607056,0.7741000056266785
ib_w96_om1_s0,664,crossfit,0,2.0,60,top4,4,50,50,0.8816143945243315,0.6877512680168139,-0.1938631265075177,0.7547000050544739,0.6984999775886536
ib_w96_om1_s0,664,crossfit,0,2.0,60,top8,8,50,50,0.5696488336162646,0.4735449363234718,-0.0961038972927928,0.6547999978065491,0.6273000240325928
ib_w96_om1_s0,664,crossfit,0,2.0,60,top16,16,50,50,0.3805087396654761,0.3196388684434198,-0.0608698712220562,0.5979999899864197,0.5748000144958496
ib_w96_om1_s0,664,crossfit,0,2.0,60,top24,24,50,50,0.3933091443990821,0.3232249234418878,-0.0700842209571942,0.5996000170707703,0.5748000144958496
ib_w96_om1_s0,664,crossfit,0,3.0,90,endpoint,17,50,50,0.369143670091561,0.3119004447411628,-0.0572432253503982,0.5924999713897705,0.5730000138282776
ib_w96_om1_s0,664,crossfit,0,3.0,90,top1,1,50,50,3.905773690352969,3.035743170402615,-0.8700305199503537,0.9961000084877014,0.9894999861717224
ib_w96_om1_s0,664,crossfit,0,3.0,90,top2,2,50,50,1.0311574843249354,0.8249645807665147,-0.2061929035584206,0.789900004863739,0.7384999990463257
ib_w96_om1_s0,664,crossfit,0,3.0,90,top4,4,50,50,0.7503612617252949,0.5775394009797019,-0.172821860745593,0.7084000110626221,0.6644999980926514
ib_w96_om1_s0,664,crossfit,0,3.0,90,top8,8,50,50,0.4802208439347446,0.4001195104285415,-0.080101333506203,0.620199978351593,0.595300018787384
ib_w96_om1_s0,664,crossfit,0,3.0,90,top16,16,50,50,0.3405686703844792,0.295414406526889,-0.0451542638575901,0.5857999920845032,0.569100022315979
ib_w96_om1_s0,664,crossfit,0,3.0,90,top24,24,50,50,0.3583335911144098,0.2968575753430018,-0.061476015771408,0.5881999731063843,0.5701000094413757
ib_w96_om1_s0,664,crossfit,0,4.0,120,endpoint,17,50,50,0.3481835646061483,0.2983835855980604,-0.0497999790080879,0.583299994468689,0.5669999718666077
ib_w96_om1_s0,664,crossfit,0,4.0,120,top1,1,50,50,3.901405619871449,3.1306460254363544,-0.7707595944350945,0.9961000084877014,0.9908000230789183
ib_w96_om1_s0,664,crossfit,0,4.0,120,top2,2,50,50,1.02623083333818,0.8378760021176229,-0.188354831220557,0.7833999991416931,0.7368000149726868
ib_w96_om1_s0,664,crossfit,0,4.0,120,top4,4,50,50,0.7346030134564426,0.5827610140237174,-0.1518419994327252,0.6962000131607056,0.6603000164031982
ib_w96_om1_s0,664,crossfit,0,4.0,120,top8,8,50,50,0.4401365542370576,0.3650541509586583,-0.0750824032783992,0.6141999959945679,0.592199981212616
ib_w96_om1_s0,664,crossfit,0,4.0,120,top16,16,50,50,0.3203264020190652,0.2814620848940504,-0.0388643171250148,0.5756000280380249,0.5620999932289124
ib_w96_om1_s0,664,crossfit,0,4.0,120,top24,24,50,50,0.3235264917083923,0.2705266967087215,-0.0529997949996708,0.5792999863624573,0.5608000159263611
ib_w96_om1_s0,664,crossfit,1,0.5,15,endpoint,15,50,50,0.4651519191626858,0.3766349158832179,-0.0885170032794678,0.6435999870300293,0.6115999817848206
ib_w96_om1_s0,664,crossfit,1,0.5,15,top1,1,50,50,3.953057573235333,3.2742418209105857,-0.6788157523247467,0.9961000084877014,0.9901999831199646
ib_w96_om1_s0,664,crossfit,1,0.5,15,top2,2,50,50,1.3492958710987015,1.037058865682877,-0.3122370054158245,0.8708000183105469,0.824400007724762
ib_w96_om1_s0,664,crossfit,1,0.5,15,top4,4,50,50,0.745698359774061,0.5819535500449233,-0.1637448097291376,0.7451000213623047,0.6958000063896179
ib_w96_om1_s0,664,crossfit,1,0.5,15,top8,8,50,50,0.5688369120585482,0.4396646337455488,-0.1291722783129993,0.6898999810218811,0.644599974155426
ib_w96_om1_s0,664,crossfit,1,0.5,15,top16,16,50,50,0.4619141335365509,0.3736726440790585,-0.0882414894574923,0.6427000164985657,0.6101999878883362
ib_w96_om1_s0,664,crossfit,1,0.5,15,top24,24,50,50,0.4609713725754345,0.3701055437075115,-0.090865828867923,0.6412000060081482,0.6067000031471252
ib_w96_om1_s0,664,crossfit,1,1.0,30,endpoint,15,50,50,0.3495237792390717,0.2819891517389011,-0.0675346275001705,0.5867000222206116,0.5633000135421753
ib_w96_om1_s0,664,crossfit,1,1.0,30,top1,1,50,50,3.993325437820634,3.301935867175153,-0.6913895706454811,0.9959999918937684,0.989799976348877
ib_w96_om1_s0,664,crossfit,1,1.0,30,top2,2,50,50,1.214329949567474,0.9791227109340048,-0.2352072386334692,0.857200026512146,0.8080999851226807
ib_w96_om1_s0,664,crossfit,1,1.0,30,top4,4,50,50,0.5976252317902025,0.4815742273459026,-0.1160510044442999,0.7024000287055969,0.6575999855995178
ib_w96_om1_s0,664,crossfit,1,1.0,30,top8,8,50,50,0.4737485690430805,0.3644843368136579,-0.1092642322294226,0.6464999914169312,0.6043999791145325
ib_w96_om1_s0,664,crossfit,1,1.0,30,top16,16,50,50,0.3411874194134247,0.2732415709396736,-0.0679458484737511,0.5874999761581421,0.5615000128746033
ib_w96_om1_s0,664,crossfit,1,1.0,30,top24,24,50,50,0.3602496445404088,0.2857887519394835,-0.0744608926009253,0.5856000185012817,0.5611000061035156
ib_w96_om1_s0,664,crossfit,1,2.0,60,endpoint,15,50,50,0.3623992115390741,0.3116283754366415,-0.0507708361024326,0.5946000218391418,0.5752999782562256
ib_w96_om1_s0,664,crossfit,1,2.0,60,top1,1,50,50,3.936532088327101,3.139988414898078,-0.7965436734290225,0.9959999918937684,0.9872000217437744
ib_w96_om1_s0,664,crossfit,1,2.0,60,top2,2,50,50,1.1301120308501948,0.917793229120394,-0.2123188017298009,0.836899995803833,0.7867000102996826
ib_w96_om1_s0,664,crossfit,1,2.0,60,top4,4,50,50,0.6287065312883517,0.5273503966798212,-0.1013561346085305,0.7060999870300293,0.6676999926567078
ib_w96_om1_s0,664,crossfit,1,2.0,60,top8,8,50,50,0.4952591164111479,0.4143581348981629,-0.0809009815129849,0.6539999842643738,0.6190999746322632
ib_w96_om1_s0,664,crossfit,1,2.0,60,top16,16,50,50,0.3526302973514229,0.3031860085557553,-0.0494442887956676,0.5907999873161316,0.5717999935150146
ib_w96_om1_s0,664,crossfit,1,2.0,60,top24,24,50,50,0.3307640621103178,0.2710455820437992,-0.0597184800665185,0.5863999724388123,0.5644000172615051
ib_w96_om1_s0,664,crossfit,1,3.0,90,endpoint,15,50,50,0.3780191390191506,0.3354814497250103,-0.0425376892941402,0.5996999740600586,0.5831000208854675
ib_w96_om1_s0,664,crossfit,1,3.0,90,top1,1,50,50,3.979526711725303,3.1889014694600664,-0.7906252422652362,0.9965000152587892,0.9886999726295472
ib_w96_om1_s0,664,crossfit,1,3.0,90,top2,2,50,50,1.0804750436807344,0.8540067094316256,-0.2264683342491088,0.807200014591217,0.7541000247001648
ib_w96_om1_s0,664,crossfit,1,3.0,90,top4,4,50,50,0.6411161706311319,0.5391370968703995,-0.1019790737607324,0.684499979019165,0.6525999903678894
ib_w96_om1_s0,664,crossfit,1,3.0,90,top8,8,50,50,0.5229888394522992,0.457315709489869,-0.0656731299624302,0.6542999744415283,0.6313999891281128
ib_w96_om1_s0,664,crossfit,1,3.0,90,top16,16,50,50,0.3621092487369867,0.3211385763180531,-0.0409706724189335,0.5920000076293945,0.5789999961853027
ib_w96_om1_s0,664,crossfit,1,3.0,90,top24,24,50,50,0.3360376115592529,0.2851885030267378,-0.050849108532515,0.5824999809265137,0.5666999816894531
ib_w96_om1_s0,664,crossfit,1,4.0,120,endpoint,15,50,50,0.2479105278390688,0.2148765326322021,-0.0330339952068667,0.5691999793052673,0.555899977684021
ib_w96_om1_s0,664,crossfit,1,4.0,120,top1,1,50,50,3.913091770635349,3.2278051250190574,-0.6852866456162916,0.996399998664856,0.987500011920929
ib_w96_om1_s0,664,crossfit,1,4.0,120,top2,2,50,50,0.8688157940719021,0.712953004017337,-0.1558627900545651,0.7584999799728394,0.720300018787384
ib_w96_om1_s0,664,crossfit,1,4.0,120,top4,4,50,50,0.4824385404840811,0.4063918688293995,-0.0760466716546816,0.647599995136261,0.6269999742507935
ib_w96_om1_s0,664,crossfit,1,4.0,120,top8,8,50,50,0.3794579194140035,0.3310761676754733,-0.0483817517385302,0.6136000156402588,0.5978999733924866
ib_w96_om1_s0,664,crossfit,1,4.0,120,top16,16,50,50,0.2300271724173746,0.1973463560929568,-0.0326808163244178,0.5636000037193298,0.5519000291824341
ib_w96_om1_s0,664,crossfit,1,4.0,120,top24,24,50,50,0.2346821637530383,0.1947417562381992,-0.0399404075148391,0.5593000054359436,0.5464000105857849
ib_w96_om1_s0,1300,in_sample,-1,0.5,15,endpoint,5,100,100,3.600482160125835,3.4133720028663004,-0.1871101572595348,0.9890000224113464,0.9857500195503236
ib_w96_om1_s0,1300,in_sample,-1,0.5,15,top1,1,100,100,3.4405754217314013,3.466143723982662,0.0255683022512607,0.99099999666214,0.9865999817848206
ib_w96_om1_s0,1300,in_sample,-1,0.5,15,top2,2,100,100,3.705067655236649,3.5316027441745854,-0.1734649110620636,0.9909250140190125,0.9874500036239624
ib_w96_om1_s0,1300,in_sample,-1,0.5,15,top4,4,100,100,3.653480139515456,3.438316600693736,-0.2151635388217201,0.9903500080108644,0.9864000082015992
ib_w96_om1_s0,1300,in_sample,-1,0.5,15,top8,8,100,100,3.486203471862648,3.3281646055549943,-0.158038866307653,0.988099992275238,0.9856500029563904
ib_w96_om1_s0,1300,in_sample,-1,0.5,15,top16,16,100,100,3.304815112439228,3.1557701411102617,-0.1490449713289661,0.9858999848365784,0.9829000234603882
ib_w96_om1_s0,1300,in_sample,-1,0.5,15,top24,24,100,100,3.1166113445934345,3.0287610870976804,-0.087850257495754,0.9843999743461608,0.9826499819755554
ib_w96_om1_s0,1300,in_sample,-1,1.0,30,endpoint,5,100,100,3.901502638826232,3.630069536363034,-0.2714331024631975,0.991599977016449,0.9882500171661376
ib_w96_om1_s0,1300,in_sample,-1,1.0,30,top1,1,100,100,3.656565704017024,3.654774348095131,-0.0017913559218922,0.9926999807357788,0.9883999824523926
ib_w96_om1_s0,1300,in_sample,-1,1.0,30,top2,2,100,100,3.937947550086489,3.749548436376261,-0.1883991137102283,0.9941999912261964,0.9896000027656556
ib_w96_om1_s0,1300,in_sample,-1,1.0,30,top4,4,100,100,3.85929259099748,3.613221836238377,-0.2460707547591027,0.9918000102043152,0.9878000020980836
ib_w96_om1_s0,1300,in_sample,-1,1.0,30,top8,8,100,100,3.4743651175873134,3.2381588233919003,-0.236206294195413,0.991699993610382,0.9873499870300292
ib_w96_om1_s0,1300,in_sample,-1,1.0,30,top16,16,100,100,2.100009869456112,1.9041704454729769,-0.1958394239831351,0.9389500021934508,0.9190000295639038
ib_w96_om1_s0,1300,in_sample,-1,1.0,30,top24,24,100,100,1.7641311211500017,1.6038505077369445,-0.1602806134130572,0.9017000198364258,0.8797500133514404
ib_w96_om1_s0,1300,in_sample,-1,2.0,60,endpoint,5,100,100,4.012723409978101,3.642833198724459,-0.3698902112536415,0.993149995803833,0.9880499839782716
ib_w96_om1_s0,1300,in_sample,-1,2.0,60,top1,1,100,100,3.8096997669164567,3.595399883893444,-0.2142998830230125,0.9922500252723694,0.9858499765396118
ib_w96_om1_s0,1300,in_sample,-1,2.0,60,top2,2,100,100,4.076249615557284,3.745624539065712,-0.3306250764915721,0.9950000047683716,0.9897000193595886
ib_w96_om1_s0,1300,in_sample,-1,2.0,60,top4,4,100,100,3.96276382304014,3.621689984774888,-0.341073838265252,0.9924499988555908,0.987600028514862
ib_w96_om1_s0,1300,in_sample,-1,2.0,60,top8,8,100,100,3.6938431754520495,3.3747944102122323,-0.3190487652398173,0.9922999739646912,0.9872999787330629
ib_w96_om1_s0,1300,in_sample,-1,2.0,60,top16,16,100,100,2.296692224539981,2.0616764686690203,-0.2350157558709611,0.9508500099182128,0.9300000071525574
ib_w96_om1_s0,1300,in_sample,-1,2.0,60,top24,24,100,100,1.9172483395473916,1.7170048080090203,-0.200243531538371,0.9162499904632568,0.8888499736785889
ib_w96_om1_s0,1300,in_sample,-1,3.0,90,endpoint,5,100,100,4.053562339440298,3.645375577239173,-0.4081867622011259,0.9938499927520752,0.9884499907493592
ib_w96_om1_s0,1300,in_sample,-1,3.0,90,top1,1,100,100,3.822108912672828,3.572484591647102,-0.2496243210257254,0.9918000102043152,0.9851499795913696
ib_w96_om1_s0,1300,in_sample,-1,3.0,90,top2,2,100,100,4.109676615854244,3.732342991513168,-0.3773336243410763,0.9950000047683716,0.9894999861717224
ib_w96_om1_s0,1300,in_sample,-1,3.0,90,top4,4,100,100,3.9989779556378817,3.6239038590789687,-0.375074096558913,0.992900013923645,0.9877499938011168
ib_w96_om1_s0,1300,in_sample,-1,3.0,90,top8,8,100,100,3.6229805096692074,3.329993824461761,-0.2929866852074454,0.9933500289916992,0.9886999726295472
ib_w96_om1_s0,1300,in_sample,-1,3.0,90,top16,16,100,100,1.9485275870305647,1.7427262012628284,-0.2058013857677363,0.9183499813079834,0.8927000164985657
ib_w96_om1_s0,1300,in_sample,-1,3.0,90,top24,24,100,100,1.719883423118313,1.5462230504155403,-0.173660372702773,0.8883500099182129,0.8632000088691711
ib_w96_om1_s0,1300,in_sample,-1,4.0,120,endpoint,5,100,100,4.074252488212588,3.667289403803861,-0.4069630844087277,0.9939500093460084,0.9886500239372252
ib_w96_om1_s0,1300,in_sample,-1,4.0,120,top1,1,100,100,3.834907978822084,3.55852985468344,-0.276378124138644,0.9921000003814696,0.984749972820282
ib_w96_om1_s0,1300,in_sample,-1,4.0,120,top2,2,100,100,4.119396903020419,3.749282443556612,-0.3701144594638075,0.9953500032424928,0.9897500276565552
ib_w96_om1_s0,1300,in_sample,-1,4.0,120,top4,4,100,100,4.020616688573113,3.6462876820882553,-0.3743290064848574,0.9926000237464904,0.98785001039505
ib_w96_om1_s0,1300,in_sample,-1,4.0,120,top8,8,100,100,3.2846685658465327,3.0100172101907847,-0.2746513556557479,0.9903500080108644,0.9848999977111816
ib_w96_om1_s0,1300,in_sample,-1,4.0,120,top16,16,100,100,1.6586985306860431,1.4965023148347711,-0.1621962158512722,0.8840500116348267,0.8593000173568726
ib_w96_om1_s0,1300,in_sample,-1,4.0,120,top24,24,100,100,1.4484579586112838,1.3168862819149576,-0.1315716766963262,0.8507999777793884,0.8288499712944031
ib_w96_om1_s0,1300,crossfit,0,0.5,15,endpoint,8,50,50,3.209141860262928,3.0886391888538105,-0.1205026714091173,0.9846000075340272,0.9821000099182128
ib_w96_om1_s0,1300,crossfit,0,0.5,15,top1,1,50,50,3.7622883390614015,3.872468117232412,0.1101797781710103,0.9943000078201294,0.9947999715805054
ib_w96_om1_s0,1300,crossfit,0,0.5,15,top2,2,50,50,3.6371572928158327,3.6175488080848304,-0.0196084847310022,0.9937999844551086,0.992900013923645
ib_w96_om1_s0,1300,crossfit,0,0.5,15,top4,4,50,50,4.008759693361298,3.836086224437616,-0.1726734689236817,0.9961000084877014,0.9951000213623048
ib_w96_om1_s0,1300,crossfit,0,0.5,15,top8,8,50,50,3.2091418712359725,3.088639208743561,-0.1205026624924117,0.9846000075340272,0.9821000099182128
ib_w96_om1_s0,1300,crossfit,0,0.5,15,top16,16,50,50,1.9426961279678552,1.858293615856812,-0.084402512111043,0.9138000011444092,0.9043999910354614
ib_w96_om1_s0,1300,crossfit,0,0.5,15,top24,24,50,50,2.03239244892616,2.007606464420838,-0.0247859845053222,0.916599988937378,0.9140999913215636
ib_w96_om1_s0,1300,crossfit,0,1.0,30,endpoint,8,50,50,2.046706968275664,1.8805725274898608,-0.1661344407858029,0.934599995613098,0.9196000099182128
ib_w96_om1_s0,1300,crossfit,0,1.0,30,top1,1,50,50,4.082317908181386,4.156453409011731,0.0741355008303452,0.9968000054359436,0.996999979019165
ib_w96_om1_s0,1300,crossfit,0,1.0,30,top2,2,50,50,3.8591523528477,3.8198208743936406,-0.0393314784540597,0.9954000115394592,0.9947999715805054
ib_w96_om1_s0,1300,crossfit,0,1.0,30,top4,4,50,50,4.240554951642872,4.041103565855841,-0.1994513857870306,0.9968000054359436,0.995199978351593
ib_w96_om1_s0,1300,crossfit,0,1.0,30,top8,8,50,50,2.046706954679858,1.880572512004737,-0.1661344426751216,0.934599995613098,0.9196000099182128
ib_w96_om1_s0,1300,crossfit,0,1.0,30,top16,16,50,50,0.8735150930066529,0.7756821774001997,-0.0978329156064531,0.7501000165939331,0.7258999943733215
ib_w96_om1_s0,1300,crossfit,0,1.0,30,top24,24,50,50,0.892863608835471,0.807089796223047,-0.085773812612424,0.7493000030517578,0.7314000129699707
ib_w96_om1_s0,1300,crossfit,0,2.0,60,endpoint,8,50,50,2.2798936588264604,2.051977631571256,-0.2279160272552047,0.9484999775886536,0.930899977684021
ib_w96_om1_s0,1300,crossfit,0,2.0,60,top1,1,50,50,4.397096123551444,4.261657996465624,-0.1354381270858198,0.9987000226974488,0.9987999796867372
ib_w96_om1_s0,1300,crossfit,0,2.0,60,top2,2,50,50,4.107401377033156,4.00259860293525,-0.104802774097906,0.9973000288009644,0.9968000054359436
ib_w96_om1_s0,1300,crossfit,0,2.0,60,top4,4,50,50,4.434097896156313,4.172381524875233,-0.2617163712810804,0.998199999332428,0.9966999888420104
ib_w96_om1_s0,1300,crossfit,0,2.0,60,top8,8,50,50,2.2798936882698038,2.0519776719496656,-0.2279160163201377,0.9484999775886536,0.930899977684021
ib_w96_om1_s0,1300,crossfit,0,2.0,60,top16,16,50,50,0.9559252782738716,0.8275933090332093,-0.1283319692406624,0.7627000212669373,0.7353000044822693
ib_w96_om1_s0,1300,crossfit,0,2.0,60,top24,24,50,50,0.9918976387053392,0.8759563363260991,-0.11594130237924,0.7688000202178955,0.742900013923645
ib_w96_om1_s0,1300,crossfit,0,3.0,90,endpoint,8,50,50,1.4348737786384818,1.237464355760727,-0.1974094228777547,0.8529000282287598,0.8206999897956848
ib_w96_om1_s0,1300,crossfit,0,3.0,90,top1,1,50,50,4.383608026236155,4.215112510310335,-0.1684955159258203,0.9984999895095824,0.9987999796867372
ib_w96_om1_s0,1300,crossfit,0,3.0,90,top2,2,50,50,4.10524471031882,3.9715858734260463,-0.1336588368927733,0.9972000122070312,0.996399998664856
ib_w96_om1_s0,1300,crossfit,0,3.0,90,top4,4,50,50,4.462481633616499,4.157679292928344,-0.3048023406881555,0.9984999895095824,0.997099995613098
ib_w96_om1_s0,1300,crossfit,0,3.0,90,top8,8,50,50,1.4348737305302484,1.2374643572344453,-0.1974093732958031,0.8529000282287598,0.8206999897956848
ib_w96_om1_s0,1300,crossfit,0,3.0,90,top16,16,50,50,0.5530154063985203,0.4641207975700512,-0.0888946088284691,0.6696000099182129,0.6450999975204468
ib_w96_om1_s0,1300,crossfit,0,3.0,90,top24,24,50,50,0.5216676194598177,0.4484999498280683,-0.0731676696317493,0.6646999716758728,0.6449999809265137
ib_w96_om1_s0,1300,crossfit,0,4.0,120,endpoint,8,50,50,1.151333332052808,0.9893955391512153,-0.1619377929015926,0.7982000112533569,0.7652000188827515
