model_label,unit_id,evaluation,temporal_ms,spatial_support,n_channels,dprime_raw,dprime_deep,ddprime,auc_raw,auc_deep
ib_origdi_s0,664,crossfit,2.0,top2,2.0,1.1486945305090894,0.7875051888995562,-0.3611893416095333,0.8290500044822693,0.7476000189781189
ib_origdi_s0,664,crossfit,2.0,top24,24.0,0.3620366032547,0.276517318485793,-0.085519284768907,0.5929999947547913,0.565200001001358
ib_origdi_s0,664,crossfit,2.0,top4,4.0,0.7551604629063416,0.5320277133680622,-0.2231327495382793,0.7303999960422516,0.659500002861023
ib_origdi_s0,664,crossfit,2.0,top8,8.0,0.5324539750137063,0.4018035385882758,-0.1306504364254304,0.6543999910354614,0.6090500056743622
ib_origdi_s0,664,crossfit,3.0,endpoint,16.0,0.3735814045553558,0.3090886101937952,-0.0644927943615605,0.5960999727249146,0.5726999938488007
ib_origdi_s0,664,crossfit,3.0,top1,1.0,3.942650201039136,2.7694667726442117,-1.1731834283949245,0.9963000118732452,0.9819000065326692
ib_origdi_s0,664,crossfit,3.0,top16,16.0,0.351338959560733,0.2953414795278617,-0.0559974800328712,0.5888999998569489,0.5679999887943268
ib_origdi_s0,664,crossfit,3.0,top2,2.0,1.0558162640028348,0.754372752704318,-0.3014435112985168,0.798550009727478,0.7284500002861023
ib_origdi_s0,664,crossfit,3.0,top24,24.0,0.3471856013368313,0.278775587969074,-0.0684100133677573,0.585349977016449,0.5645000040531158
ib_origdi_s0,664,crossfit,3.0,top4,4.0,0.6957387161782134,0.5103271668425465,-0.1854115493356669,0.6964499950408936,0.6458000242710114
ib_origdi_s0,664,crossfit,3.0,top8,8.0,0.5016048416935219,0.3987966956994514,-0.1028081459940704,0.6372499763965607,0.6054500043392181
ib_origdi_s0,664,crossfit,4.0,endpoint,16.0,0.2980470462226086,0.2391380520976639,-0.0589089941249447,0.5762499868869781,0.5558499991893768
ib_origdi_s0,664,crossfit,4.0,top1,1.0,3.907248695253399,2.875546434737178,-1.0317022605162205,0.9962500035762788,0.9846999943256378
ib_origdi_s0,664,crossfit,4.0,top16,16.0,0.2751767872182199,0.2236001272790267,-0.0515766599391931,0.5696000158786774,0.551149994134903
ib_origdi_s0,664,crossfit,4.0,top2,2.0,0.9475233137050412,0.698301936603752,-0.2492213771012891,0.7709499895572662,0.707399994134903
ib_origdi_s0,664,crossfit,4.0,top24,24.0,0.2791043277307153,0.2168144247917241,-0.0622899029389912,0.5692999958992004,0.550599992275238
ib_origdi_s0,664,crossfit,4.0,top4,4.0,0.6085207769702619,0.4509323014623504,-0.1575884755079114,0.6719000041484833,0.6312499940395355
ib_origdi_s0,664,crossfit,4.0,top8,8.0,0.4097972368255306,0.3226056316260991,-0.0871916051994314,0.6139000058174133,0.5855500102043152
ib_origdi_s0,664,in_sample,0.5,endpoint,3.0,1.1291331548629768,0.6723168738240369,-0.4568162810389399,0.8207499980926514,0.7091000080108643
ib_origdi_s0,664,in_sample,0.5,top1,1.0,3.9470909899903175,2.579283415085025,-1.3678075749052925,0.9962000250816344,0.977050006389618
ib_origdi_s0,664,in_sample,0.5,top16,16.0,0.8018595779450793,0.5487032915127812,-0.2531562864322981,0.7324000000953674,0.659250020980835
ib_origdi_s0,664,in_sample,0.5,top2,2.0,1.776433639034323,0.9587292126697884,-0.8177044263645344,0.916700005531311,0.7935500144958496
ib_origdi_s0,664,in_sample,0.5,top24,24.0,0.8197562414020838,0.5618290835754154,-0.2579271578266684,0.7404999732971191,0.6639500260353088
ib_origdi_s0,664,in_sample,0.5,top4,4.0,0.9426686843750576,0.6163289505877049,-0.3263397337873528,0.7781999707221985,0.6873000264167786
ib_origdi_s0,664,in_sample,0.5,top8,8.0,0.9638057325164492,0.6172332905937449,-0.3465724419227043,0.775950014591217,0.6834499835968018
ib_origdi_s0,664,in_sample,1.0,endpoint,3.0,1.0874824902599929,0.7356413930491111,-0.3518410972108815,0.800849974155426,0.7164000272750854
ib_origdi_s0,664,in_sample,1.0,top1,1.0,3.9557460423720703,2.718699544920738,-1.2370464974513324,0.9964500069618224,0.9824000000953674
ib_origdi_s0,664,in_sample,1.0,top16,16.0,0.8208590395443935,0.6085883274558807,-0.2122707120885129,0.7404999732971191,0.6791999936103821
ib_origdi_s0,664,in_sample,1.0,top2,2.0,1.5697056005306376,0.9840066777332452,-0.5856989227973922,0.8853999972343445,0.7870000004768372
ib_origdi_s0,664,in_sample,1.0,top24,24.0,0.8235169058295666,0.6022662471836204,-0.2212506586459461,0.7411500215530396,0.6812000274658203
ib_origdi_s0,664,in_sample,1.0,top4,4.0,0.937966035066858,0.6813398812125043,-0.2566261538543537,0.7710000276565552,0.7055000066757202
