domain,Th_learned,stage,status,peel,events,score_mean,score_q10,score_median,score_q90
denoised_native_fdr,8.0,detection_template,unmatched_cluster,4,88080,28.00914192199707,23.95096015930176,27.34395980834961,32.96819305419922
denoised_native_fdr,8.0,detection_template,unmatched_cluster,5,64337,26.2441349029541,22.659330368041992,25.52113914489746,30.810340881347656
denoised_native_fdr,8.0,detection_template,unmatched_cluster,6,48446,24.49246597290039,21.546703338623047,23.854114532470703,28.40479278564453
denoised_native_fdr,8.0,detection_template,unmatched_cluster,7,41091,22.931623458862305,20.417743682861328,22.51063346862793,25.90645408630371
denoised_native_fdr,8.0,detection_template,unmatched_cluster,8,31847,21.74519920349121,19.571985244750977,21.422910690307617,24.17420959472656
denoised_native_fdr,8.0,detection_template,unmatched_cluster,9,25430,20.769184112548828,18.91740226745605,20.52774429321289,22.84262466430664
denoised_native_fdr,8.0,detection_template,unmatched_cluster,10,16856,19.96650695800781,18.25543975830078,19.78911399841309,21.77587127685547
denoised_native_fdr,8.0,detection_template,unmatched_cluster,11,9297,19.37924194335937,17.819622039794922,19.28959083557129,20.921430587768555
denoised_native_fdr,8.0,detection_template,unmatched_cluster,12,2642,19.033002853393555,17.68528938293457,18.783180236816406,20.628318786621094
denoised_native_fdr,8.0,detection_template,unmatched_cluster,13,1511,17.880958557128906,16.79242515563965,17.47382164001465,19.323930740356445
denoised_native_fdr,8.0,detection_template,unmatched_cluster,14,501,17.90595817565918,16.8684139251709,17.740203857421875,18.857223510742188
denoised_native_fdr,8.0,detection_template,unmatched_cluster,15,204,18.293825149536133,17.666488647460938,18.045541763305664,19.174110412597656
denoised_native_fdr,8.0,detection_template,fp_matched_cluster,0,1,34.65935516357422,34.65935516357422,34.65935516357422,34.65935516357422
denoised_native_fdr,8.0,detection_template,fp_matched_cluster,1,2,31.998085021972656,31.784257888793945,31.998085021972656,32.2119140625
denoised_native_fdr,8.0,detection_template,tp,0,6772,36.62999725341797,32.972190856933594,36.77800750732422,39.91523742675781
denoised_native_fdr,8.0,detection_template,tp,1,12925,34.808956146240234,30.456836700439453,35.040855407714844,38.79157638549805
denoised_native_fdr,8.0,detection_template,tp,2,8135,33.50135040283203,29.192886352539062,33.45270919799805,37.83024215698242
denoised_native_fdr,8.0,detection_template,tp,3,4180,32.44059371948242,28.325267791748047,32.2498893737793,36.805946350097656
denoised_native_fdr,8.0,detection_template,tp,4,1940,31.480653762817383,27.537769317626957,31.41319274902344,35.66357421875
denoised_native_fdr,8.0,detection_template,tp,5,780,30.58102798461914,26.928810119628903,30.57640838623047,34.33013916015625
denoised_native_fdr,8.0,detection_template,tp,6,252,29.462087631225582,25.345924377441406,29.37232780456543,33.57143020629883
denoised_native_fdr,8.0,detection_template,tp,7,73,28.428600311279297,24.259469985961918,28.50293731689453,32.48279571533203
denoised_native_fdr,8.0,detection_template,tp,8,18,28.109094619750977,23.340410232543945,29.14118194580078,31.800281524658203
